Room_ID	Room_Status	Cat_ID	Cat_Breed	Cat_Sex	Cat_Age	Cat_Weight	Cat_Behavior
Room_1841	NA	Cat_9202	Domestic Longhair	Female	6.0	3.8	NA
Room_1841	NA	Cat_9203	Ragdoll	Female	4.0	3.22	NA
Room_1841	NA	Cat_9204	Domestic Longhair	Female	4.0	3.91	NA
Room_1841	NA	Cat_9205	Domestic Longhair	Male	3.0	4.67	NA
Room_1842	NA	Cat_9206	Domestic Longhair	Male	5.0	5.78	NA
Room_1842	NA	Cat_9207	Ragdoll	Male	5.0	6.61	NA
Room_1842	NA	Cat_9208	Ragdoll	Female	2.0	5.6	NA
Room_1842	NA	Cat_9209	Domestic Longhair	Female	4.0	3.57	NA
Room_1842	NA	Cat_9210	American Shorthair	Female	5.0	3.86	NA
Room_1843	NA	Cat_9211	Ragdoll	Female	4.0	4.66	NA
Room_1843	NA	Cat_9212	Ragdoll	Female	5.0	6.21	NA
Room_1843	NA	Cat_9213	American Shorthair	Male	6.0	6.42	NA
Room_1843	NA	Cat_9214	Ragdoll	Female	6.0	5.19	NA
Room_1843	NA	Cat_9215	Ragdoll	Female	7.0	3.87	NA
Room_1844	NA	Cat_9216	American Shorthair	Male	5.0	5.61	NA
Room_1844	NA	Cat_9217	Ragdoll	Male	4.0	7.6	NA
Room_1844	NA	Cat_9218	Ragdoll	Female	5.0	6.25	NA
Room_1844	NA	Cat_9219	Domestic Longhair	Female	3.0	4.75	NA
Room_1844	NA	Cat_9220	Domestic Longhair	Male	6.0	6.1	NA
Room_1845	NA	Cat_9221	Bengal	Female	4.0	4.43	NA
Room_1845	NA	Cat_9222	Ragdoll	Female	2.0	4.47	NA
Room_1845	NA	Cat_9223	American Shorthair	Female	4.0	4.5	NA
Room_1845	NA	Cat_9224	Ragdoll	Male	4.0	7.01	NA
Room_1845	NA	Cat_9225	Ragdoll	Female	5.0	4.33	NA
Room_1846	NA	Cat_9226	Bengal	Male	4.0	5.45	NA
Room_1846	NA	Cat_9227	American Shorthair	Female	6.0	4.13	NA
Room_1846	NA	Cat_9228	Ragdoll	Male	6.0	8.03	NA
Room_1846	NA	Cat_9229	Bengal	Male	7.0	6.14	NA
Room_1846	NA	Cat_9230	American Shorthair	Female	4.0	5.08	NA
Room_1847	NA	Cat_9231	Domestic Longhair	Female	6.0	3.27	NA
Room_1847	NA	Cat_9232	American Shorthair	Female	7.0	4.69	NA
Room_1847	NA	Cat_9233	American Shorthair	Female	6.0	3.51	NA
Room_1847	NA	Cat_9234	Ragdoll	Female	8.0	5.04	NA
Room_1847	NA	Cat_9235	Domestic Longhair	Male	2.0	6.17	NA
Room_1848	NA	Cat_9236	Domestic Longhair	Male	4.0	6.18	NA
Room_1848	NA	Cat_9237	Bengal	Male	6.0	5.07	NA
Room_1848	NA	Cat_9238	American Shorthair	Male	5.0	6.68	NA
Room_1848	NA	Cat_9239	Bengal	Female	7.0	4.23	NA
Room_1848	NA	Cat_9240	Ragdoll	Male	2.0	7.47	NA
Room_1849	NA	Cat_9241	Ragdoll	Female	2.0	4.41	NA
Room_1849	NA	Cat_9242	Ragdoll	Female	7.0	4.25	NA
Room_1849	NA	Cat_9243	American Shorthair	Female	6.0	5.01	NA
Room_1849	NA	Cat_9244	Domestic Longhair	Female	4.0	4.04	NA
Room_1849	NA	Cat_9245	Ragdoll	Female	4.0	5.09	NA
Room_1850	valid	Cat_9246	Ragdoll	Female	4.0	4.93	happy
Room_1850	valid	Cat_9247	American Shorthair	Male	7.0	6.47	happy
Room_1850	valid	Cat_9248	Ragdoll	Female	5.0	5.08	happy
Room_1850	valid	Cat_9249	Domestic Longhair	Female	6.0	4.25	happy
Room_1850	valid	Cat_9250	Ragdoll	Female	2.0	5.42	happy
Room_1851	NA	Cat_9251	Ragdoll	Female	8.0	5.37	NA
Room_1851	NA	Cat_9252	Bengal	Female	5.0	4.2	NA
Room_1851	NA	Cat_9253	American Shorthair	Female	5.0	4.01	NA
Room_1851	NA	Cat_9254	Domestic Longhair	Female	5.0	4.94	NA
Room_1851	NA	Cat_9255	American Shorthair	Male	2.0	5.84	NA
Room_1852	NA	Cat_9256	Bengal	Male	4.0	4.37	NA
Room_1852	NA	Cat_9257	American Shorthair	Female	4.0	5.12	NA
Room_1852	NA	Cat_9258	Bengal	Male	5.0	5.16	NA
Room_1852	NA	Cat_9259	American Shorthair	Female	5.0	4.64	NA
Room_1852	NA	Cat_9260	Ragdoll	Female	6.0	6.28	NA
Room_1853	compromised	Cat_9261	Domestic Longhair	Male	8.0	5.41	evil
Room_1853	compromised	Cat_9262	American Shorthair	Female	6.0	3.98	scared
Room_1853	compromised	Cat_9263	Bengal	Female	3.0	3.89	scared
Room_1853	compromised	Cat_9264	American Shorthair	Male	6.0	6.07	scared
Room_1853	compromised	Cat_9265	Ragdoll	Male	5.0	6.55	scared
Room_1854	valid	Cat_9266	Ragdoll	Female	4.0	5.49	happy
Room_1854	valid	Cat_9267	Domestic Longhair	Male	6.0	5.07	happy
Room_1854	valid	Cat_9268	American Shorthair	Female	3.0	4.39	happy
Room_1854	valid	Cat_9269	Ragdoll	Female	6.0	5.3	happy
Room_1854	valid	Cat_9270	Ragdoll	Male	4.0	8.79	happy
Room_1855	NA	Cat_9271	Ragdoll	Male	5.0	6.31	NA
Room_1855	NA	Cat_9272	Ragdoll	Male	5.0	8.44	NA
Room_1855	NA	Cat_9273	Bengal	Male	5.0	5.56	NA
Room_1855	NA	Cat_9274	Bengal	Male	3.0	5.19	NA
Room_1855	NA	Cat_9275	American Shorthair	Male	5.0	6.08	NA
Room_1856	NA	Cat_9276	Bengal	Male	7.0	6.64	NA
Room_1856	NA	Cat_9277	Domestic Longhair	Female	4.0	4.03	NA
Room_1856	NA	Cat_9278	Bengal	Male	5.0	5.67	NA
Room_1856	NA	Cat_9279	Domestic Longhair	Male	6.0	6.64	NA
Room_1856	NA	Cat_9280	Ragdoll	Male	3.0	8.27	NA
Room_1857	NA	Cat_9281	Ragdoll	Male	6.0	7.02	NA
Room_1857	NA	Cat_9282	Ragdoll	Male	5.0	6.09	NA
Room_1857	NA	Cat_9283	Ragdoll	Female	4.0	4.36	NA
Room_1857	NA	Cat_9284	Ragdoll	Male	7.0	8.8	NA
Room_1857	NA	Cat_9285	Bengal	Male	6.0	5.67	NA
Room_1858	valid	Cat_9286	American Shorthair	Female	6.0	4.52	happy
Room_1858	valid	Cat_9287	Ragdoll	Male	6.0	6.65	happy
Room_1858	valid	Cat_9288	Bengal	Female	3.0	3.32	happy
Room_1858	valid	Cat_9289	Ragdoll	Male	5.0	6.36	happy
Room_1858	valid	Cat_9290	Ragdoll	Male	5.0	7.01	happy
Room_1859	NA	Cat_9291	Ragdoll	Female	7.0	5.08	NA
Room_1859	NA	Cat_9292	American Shorthair	Female	3.0	5.12	NA
Room_1859	NA	Cat_9293	Ragdoll	Female	2.0	6.09	NA
Room_1859	NA	Cat_9294	Ragdoll	Male	2.0	6.97	NA
Room_1859	NA	Cat_9295	Ragdoll	Female	6.0	5.47	NA
Room_1860	NA	Cat_9296	Bengal	Male	5.0	5.43	NA
Room_1860	NA	Cat_9297	Ragdoll	Male	5.0	8.57	NA
Room_1860	NA	Cat_9298	American Shorthair	Female	6.0	4.04	NA
Room_1860	NA	Cat_9299	American Shorthair	Female	3.0	4.7	NA
Room_1860	NA	Cat_9300	American Shorthair	Male	5.0	6.71	NA
Room_1861	NA	Cat_9301	Domestic Longhair	Male	5.0	5.74	NA
Room_1861	NA	Cat_9302	American Shorthair	Female	4.0	4.63	NA
Room_1861	NA	Cat_9303	Ragdoll	Female	3.0	5.58	NA
Room_1861	NA	Cat_9304	Ragdoll	Male	3.0	7.18	NA
Room_1861	NA	Cat_9305	Ragdoll	Female	3.0	5.72	NA
Room_1862	NA	Cat_9306	Domestic Longhair	Male	8.0	5.14	NA
Room_1862	NA	Cat_9307	Ragdoll	Female	3.0	4.32	NA
Room_1862	NA	Cat_9308	Bengal	Male	7.0	5.33	NA
Room_1862	NA	Cat_9309	Ragdoll	Female	4.0	6.52	NA
Room_1862	NA	Cat_9310	Ragdoll	Female	4.0	5.48	NA
Room_1863	NA	Cat_9311	Ragdoll	Female	4.0	5.67	NA
Room_1863	NA	Cat_9312	American Shorthair	Female	4.0	3.96	NA
Room_1863	NA	Cat_9313	American Shorthair	Female	4.0	3.6	NA
Room_1863	NA	Cat_9314	Domestic Longhair	Male	7.0	5.94	NA
Room_1863	NA	Cat_9315	Bengal	Female	6.0	4.12	NA
Room_1864	NA	Cat_9316	American Shorthair	Female	4.0	4.89	NA
Room_1864	NA	Cat_9317	Ragdoll	Female	5.0	4.56	NA
Room_1864	NA	Cat_9318	Bengal	Male	7.0	4.61	NA
Room_1864	NA	Cat_9319	American Shorthair	Female	8.0	4.28	NA
Room_1864	NA	Cat_9320	Bengal	Male	5.0	5.91	NA
Room_1865	NA	Cat_9321	Domestic Longhair	Male	6.0	6.05	NA
Room_1865	NA	Cat_9322	Domestic Longhair	Male	5.0	5.73	NA
Room_1865	NA	Cat_9323	Ragdoll	Female	5.0	5.69	NA
Room_1865	NA	Cat_9324	American Shorthair	Female	5.0	4.06	NA
Room_1865	NA	Cat_9325	Bengal	Male	8.0	4.5	NA
Room_1866	NA	Cat_9326	Ragdoll	Female	5.0	6.64	NA
Room_1866	NA	Cat_9327	American Shorthair	Female	3.0	4.31	NA
Room_1866	NA	Cat_9328	Ragdoll	Female	5.0	5.32	NA
Room_1866	NA	Cat_9329	American Shorthair	Female	4.0	4.71	NA
Room_1866	NA	Cat_9330	Ragdoll	Female	4.0	4.85	NA
Room_1867	NA	Cat_9331	American Shorthair	Female	4.0	3.68	NA
Room_1867	NA	Cat_9332	American Shorthair	Female	6.0	4.59	NA
Room_1867	NA	Cat_9333	Ragdoll	Female	3.0	5.28	NA
Room_1867	NA	Cat_9334	Ragdoll	Female	6.0	5.8	NA
Room_1867	NA	Cat_9335	Ragdoll	Female	4.0	5.07	NA
Room_1868	NA	Cat_9336	American Shorthair	Male	6.0	5.18	NA
Room_1868	NA	Cat_9337	American Shorthair	Male	5.0	7.08	NA
Room_1868	NA	Cat_9338	American Shorthair	Female	6.0	4.44	NA
Room_1868	NA	Cat_9339	Domestic Longhair	Female	7.0	4.75	NA
Room_1868	NA	Cat_9340	American Shorthair	Female	4.0	3.32	NA
Room_1869	NA	Cat_9341	Bengal	Male	8.0	5.96	NA
Room_1869	NA	Cat_9342	Bengal	Male	6.0	5.14	NA
Room_1869	NA	Cat_9343	Ragdoll	Female	7.0	5.07	NA
Room_1869	NA	Cat_9344	Domestic Longhair	Male	4.0	6.34	NA
Room_1869	NA	Cat_9345	American Shorthair	Male	3.0	7.09	NA
Room_1870	NA	Cat_9346	Ragdoll	Male	7.0	8.19	NA
Room_1870	NA	Cat_9347	American Shorthair	Female	4.0	4.12	NA
Room_1870	NA	Cat_9348	Domestic Longhair	Male	7.0	5.7	NA
Room_1870	NA	Cat_9349	Ragdoll	Male	5.0	7.87	NA
Room_1870	NA	Cat_9350	Ragdoll	Male	5.0	7.27	NA
Room_1871	NA	Cat_9351	Bengal	Female	5.0	4.1	NA
Room_1871	NA	Cat_9352	Domestic Longhair	Female	6.0	4.05	NA
Room_1871	NA	Cat_9353	Ragdoll	Male	5.0	7.11	NA
Room_1871	NA	Cat_9354	Bengal	Female	5.0	3.91	NA
Room_1871	NA	Cat_9355	American Shorthair	Male	4.0	5.68	NA
Room_1872	NA	Cat_9356	Ragdoll	Female	4.0	4.53	NA
Room_1872	NA	Cat_9357	Ragdoll	Male	4.0	6.38	NA
Room_1872	NA	Cat_9358	Ragdoll	Female	6.0	4.26	NA
Room_1872	NA	Cat_9359	American Shorthair	Female	5.0	4.17	NA
Room_1872	NA	Cat_9360	Domestic Longhair	Female	4.0	3.9	NA
Room_1873	NA	Cat_9361	American Shorthair	Female	6.0	4.29	NA
Room_1873	NA	Cat_9362	Ragdoll	Female	5.0	6.17	NA
Room_1873	NA	Cat_9363	Ragdoll	Male	6.0	8.27	NA
Room_1873	NA	Cat_9364	American Shorthair	Male	6.0	6.55	NA
Room_1873	NA	Cat_9365	Domestic Longhair	Male	7.0	5.35	NA
Room_1874	NA	Cat_9366	Ragdoll	Female	3.0	4.42	NA
Room_1874	NA	Cat_9367	Ragdoll	Female	3.0	5.57	NA
Room_1874	NA	Cat_9368	Ragdoll	Male	5.0	7.64	NA
Room_1874	NA	Cat_9369	Ragdoll	Female	5.0	5.32	NA
Room_1874	NA	Cat_9370	American Shorthair	Female	6.0	4.48	NA
Room_1875	valid	Cat_9371	Ragdoll	Female	5.0	5.44	happy
Room_1875	valid	Cat_9372	Domestic Longhair	Female	6.0	3.82	happy
Room_1875	valid	Cat_9373	Ragdoll	Female	5.0	4.24	happy
Room_1875	valid	Cat_9374	Ragdoll	Female	7.0	4.8	happy
Room_1875	valid	Cat_9375	Ragdoll	Female	5.0	4.77	happy
Room_1876	NA	Cat_9376	American Shorthair	Male	4.0	5.13	NA
Room_1876	NA	Cat_9377	American Shorthair	Female	4.0	4.0	NA
Room_1876	NA	Cat_9378	Ragdoll	Female	5.0	4.33	NA
Room_1876	NA	Cat_9379	Ragdoll	Female	7.0	4.13	NA
Room_1876	NA	Cat_9380	Ragdoll	Male	4.0	7.7	NA
Room_1877	valid	Cat_9381	Ragdoll	Female	4.0	5.39	happy
Room_1877	valid	Cat_9382	Bengal	Female	5.0	4.42	happy
Room_1877	valid	Cat_9383	Ragdoll	Male	2.0	7.68	happy
Room_1877	valid	Cat_9384	Ragdoll	Female	3.0	6.12	happy
Room_1877	valid	Cat_9385	Ragdoll	Female	5.0	5.0	happy
Room_1878	NA	Cat_9386	Ragdoll	Female	6.0	6.39	NA
Room_1878	NA	Cat_9387	Domestic Longhair	Female	6.0	4.46	NA
Room_1878	NA	Cat_9388	Ragdoll	Female	5.0	5.58	NA
Room_1878	NA	Cat_9389	American Shorthair	Male	4.0	5.62	NA
Room_1878	NA	Cat_9390	Ragdoll	Female	5.0	5.66	NA
Room_1879	NA	Cat_9391	Ragdoll	Female	7.0	4.18	NA
Room_1879	NA	Cat_9392	Ragdoll	Male	3.0	7.75	NA
Room_1879	NA	Cat_9393	Ragdoll	Female	6.0	5.24	NA
Room_1879	NA	Cat_9394	American Shorthair	Female	2.0	4.77	NA
Room_1879	NA	Cat_9395	American Shorthair	Female	3.0	4.81	NA
Room_1880	NA	Cat_9396	American Shorthair	Female	4.0	4.21	NA
Room_1880	NA	Cat_9397	American Shorthair	Female	7.0	4.47	NA
Room_1880	NA	Cat_9398	Ragdoll	Male	5.0	5.74	NA
Room_1880	NA	Cat_9399	American Shorthair	Male	5.0	6.3	NA
Room_1880	NA	Cat_9400	Ragdoll	Female	4.0	5.9	NA
Room_1881	NA	Cat_9401	Domestic Longhair	Male	6.0	5.71	NA
Room_1881	NA	Cat_9402	American Shorthair	Male	7.0	6.28	NA
Room_1881	NA	Cat_9403	Domestic Longhair	Female	6.0	4.0	NA
Room_1881	NA	Cat_9404	Domestic Longhair	Male	6.0	6.37	NA
Room_1881	NA	Cat_9405	Bengal	Male	6.0	5.82	NA
Room_1882	NA	Cat_9406	Bengal	Male	5.0	5.99	NA
Room_1882	NA	Cat_9407	Ragdoll	Female	5.0	4.1	NA
Room_1882	NA	Cat_9408	Bengal	Male	4.0	5.32	NA
Room_1882	NA	Cat_9409	Bengal	Female	5.0	4.13	NA
Room_1882	NA	Cat_9410	Ragdoll	Male	5.0	8.3	NA
Room_1883	NA	Cat_9411	Ragdoll	Female	5.0	5.49	NA
Room_1883	NA	Cat_9412	American Shorthair	Female	4.0	4.12	NA
Room_1883	NA	Cat_9413	Ragdoll	Female	5.0	5.16	NA
Room_1883	NA	Cat_9414	Ragdoll	Female	7.0	5.63	NA
Room_1883	NA	Cat_9415	Ragdoll	Female	6.0	4.9	NA
Room_1884	NA	Cat_9416	Ragdoll	Male	4.0	7.73	NA
Room_1884	NA	Cat_9417	Domestic Longhair	Female	6.0	4.35	NA
Room_1884	NA	Cat_9418	Ragdoll	Male	4.0	8.8	NA
Room_1884	NA	Cat_9419	Ragdoll	Female	5.0	5.25	NA
Room_1884	NA	Cat_9420	Ragdoll	Male	7.0	6.55	NA
Room_1885	NA	Cat_9421	Domestic Longhair	Female	3.0	4.14	NA
Room_1885	NA	Cat_9422	Domestic Longhair	Female	5.0	3.95	NA
Room_1885	NA	Cat_9423	Ragdoll	Male	7.0	7.57	NA
Room_1885	NA	Cat_9424	Ragdoll	Female	4.0	5.84	NA
Room_1885	NA	Cat_9425	Ragdoll	Male	8.0	6.96	NA
Room_1886	valid	Cat_9426	Domestic Longhair	Male	7.0	6.67	happy
Room_1886	valid	Cat_9427	Domestic Longhair	Female	5.0	3.51	happy
Room_1886	valid	Cat_9428	Domestic Longhair	Female	5.0	3.67	happy
Room_1886	valid	Cat_9429	Domestic Longhair	Female	4.0	4.15	happy
Room_1886	valid	Cat_9430	Ragdoll	Female	4.0	4.84	happy
Room_1887	NA	Cat_9431	Ragdoll	Female	6.0	5.83	NA
Room_1887	NA	Cat_9432	Domestic Longhair	Male	3.0	6.56	NA
Room_1887	NA	Cat_9433	Ragdoll	Female	2.0	5.04	NA
Room_1887	NA	Cat_9434	American Shorthair	Female	7.0	4.06	NA
Room_1887	NA	Cat_9435	Ragdoll	Male	4.0	7.21	NA
Room_1888	valid	Cat_9436	American Shorthair	Female	5.0	3.99	happy
Room_1888	valid	Cat_9437	Bengal	Female	5.0	4.18	happy
Room_1888	valid	Cat_9438	Domestic Longhair	Female	7.0	3.98	happy
Room_1888	valid	Cat_9439	Ragdoll	Female	6.0	4.97	happy
Room_1888	valid	Cat_9440	Ragdoll	Female	7.0	4.53	happy
Room_1889	NA	Cat_9441	Bengal	Male	4.0	4.43	NA
Room_1889	NA	Cat_9442	American Shorthair	Male	5.0	5.4	NA
Room_1889	NA	Cat_9443	Bengal	Female	6.0	4.4	NA
Room_1889	NA	Cat_9444	Ragdoll	Female	3.0	5.03	NA
Room_1889	NA	Cat_9445	Domestic Longhair	Male	2.0	4.72	NA
Room_1890	NA	Cat_9446	Bengal	Male	6.0	5.85	NA
Room_1890	NA	Cat_9447	American Shorthair	Male	2.0	7.05	NA
Room_1890	NA	Cat_9448	Bengal	Male	4.0	5.18	NA
Room_1890	NA	Cat_9449	Bengal	Female	4.0	4.28	NA
Room_1890	NA	Cat_9450	Bengal	Female	7.0	4.41	NA
Room_1891	compromised	Cat_9451	Bengal	Male	5.0	6.11	evil
Room_1891	compromised	Cat_9452	Ragdoll	Female	6.0	6.89	scared
Room_1891	compromised	Cat_9453	Bengal	Female	7.0	3.85	scared
Room_1891	compromised	Cat_9454	American Shorthair	Male	4.0	7.61	scared
Room_1891	compromised	Cat_9455	Domestic Longhair	Female	6.0	3.94	scared
Room_1892	compromised	Cat_9456	Domestic Longhair	Male	5.0	5.86	evil
Room_1892	compromised	Cat_9457	Ragdoll	Female	4.0	5.63	scared
Room_1892	compromised	Cat_9458	Domestic Longhair	Male	5.0	5.22	scared
Room_1892	compromised	Cat_9459	Domestic Longhair	Female	3.0	4.01	scared
Room_1892	compromised	Cat_9460	Ragdoll	Male	3.0	6.93	scared
Room_1893	compromised	Cat_9461	Domestic Longhair	Male	6.0	5.39	evil
Room_1893	compromised	Cat_9462	Ragdoll	Female	6.0	4.79	scared
Room_1893	compromised	Cat_9463	Bengal	Female	6.0	4.07	scared
Room_1893	compromised	Cat_9464	Ragdoll	Female	7.0	4.29	scared
Room_1893	compromised	Cat_9465	Bengal	Female	3.0	3.67	scared
Room_1894	NA	Cat_9466	American Shorthair	Male	4.0	6.46	NA
Room_1894	NA	Cat_9467	Domestic Longhair	Male	5.0	5.58	NA
Room_1894	NA	Cat_9468	Bengal	Male	5.0	5.56	NA
Room_1894	NA	Cat_9469	Bengal	Female	4.0	3.81	NA
Room_1894	NA	Cat_9470	Ragdoll	Male	3.0	6.76	NA
Room_1895	NA	Cat_9471	Ragdoll	Female	8.0	4.04	NA
Room_1895	NA	Cat_9472	Domestic Longhair	Female	8.0	3.98	NA
Room_1895	NA	Cat_9473	Ragdoll	Female	5.0	4.78	NA
Room_1895	NA	Cat_9474	Bengal	Male	3.0	5.1	NA
Room_1895	NA	Cat_9475	American Shorthair	Male	5.0	6.0	NA
Room_1896	valid	Cat_9476	Ragdoll	Female	6.0	4.99	happy
Room_1896	valid	Cat_9477	Ragdoll	Female	4.0	6.86	happy
Room_1896	valid	Cat_9478	Domestic Longhair	Female	7.0	3.77	happy
Room_1896	valid	Cat_9479	Ragdoll	Female	4.0	5.46	happy
Room_1896	valid	Cat_9480	Ragdoll	Male	3.0	8.8	happy
Room_1897	compromised	Cat_9481	Bengal	Female	2.0	4.27	evil
Room_1897	compromised	Cat_9482	American Shorthair	Male	7.0	5.95	scared
Room_1897	compromised	Cat_9483	Bengal	Male	5.0	5.84	scared
Room_1897	compromised	Cat_9484	Domestic Longhair	Male	7.0	4.79	scared
Room_1897	compromised	Cat_9485	Bengal	Male	6.0	5.99	scared
Room_1898	NA	Cat_9486	American Shorthair	Female	6.0	4.27	NA
Room_1898	NA	Cat_9487	Domestic Longhair	Male	5.0	5.35	NA
Room_1898	NA	Cat_9488	American Shorthair	Female	5.0	4.57	NA
Room_1898	NA	Cat_9489	Bengal	Female	7.0	4.17	NA
Room_1898	NA	Cat_9490	Ragdoll	Male	5.0	6.85	NA
Room_1899	NA	Cat_9491	Ragdoll	Female	6.0	5.17	NA
Room_1899	NA	Cat_9492	Domestic Longhair	Male	4.0	5.2	NA
Room_1899	NA	Cat_9493	American Shorthair	Female	8.0	4.17	NA
Room_1899	NA	Cat_9494	Ragdoll	Male	7.0	8.21	NA
Room_1899	NA	Cat_9495	Ragdoll	Male	7.0	5.34	NA
Room_1900	NA	Cat_9496	American Shorthair	Female	4.0	3.9	NA
Room_1900	NA	Cat_9497	American Shorthair	Male	5.0	6.76	NA
Room_1900	NA	Cat_9498	American Shorthair	Female	5.0	3.16	NA
Room_1900	NA	Cat_9499	American Shorthair	Female	5.0	4.39	NA
Room_1900	NA	Cat_9500	Domestic Longhair	Female	6.0	4.55	NA
Room_1901	NA	Cat_9501	American Shorthair	Male	4.0	6.46	NA
Room_1901	NA	Cat_9502	American Shorthair	Female	3.0	4.7	NA
Room_1901	NA	Cat_9503	Bengal	Male	6.0	6.41	NA
Room_1901	NA	Cat_9504	Ragdoll	Male	4.0	7.98	NA
Room_1901	NA	Cat_9505	Domestic Longhair	Male	2.0	6.41	NA
Room_1902	NA	Cat_9506	Domestic Longhair	Male	6.0	4.96	NA
Room_1902	NA	Cat_9507	Domestic Longhair	Male	8.0	5.83	NA
Room_1902	NA	Cat_9508	Bengal	Female	5.0	4.35	NA
Room_1902	NA	Cat_9509	Domestic Longhair	Female	6.0	3.69	NA
Room_1902	NA	Cat_9510	Ragdoll	Female	4.0	3.95	NA
Room_1903	compromised	Cat_9511	American Shorthair	Male	7.0	6.04	evil
Room_1903	compromised	Cat_9512	Bengal	Female	6.0	3.77	scared
Room_1903	compromised	Cat_9513	American Shorthair	Male	4.0	5.52	scared
Room_1903	compromised	Cat_9514	Bengal	Male	5.0	5.03	scared
Room_1903	compromised	Cat_9515	Bengal	Female	2.0	3.64	scared
Room_1904	NA	Cat_9516	Bengal	Male	5.0	5.2	NA
Room_1904	NA	Cat_9517	Bengal	Female	5.0	4.41	NA
Room_1904	NA	Cat_9518	Ragdoll	Female	5.0	5.56	NA
Room_1904	NA	Cat_9519	Ragdoll	Female	8.0	6.06	NA
Room_1904	NA	Cat_9520	Ragdoll	Female	5.0	5.09	NA
Room_1905	NA	Cat_9521	Ragdoll	Male	5.0	8.21	NA
Room_1905	NA	Cat_9522	Domestic Longhair	Male	5.0	5.69	NA
Room_1905	NA	Cat_9523	Ragdoll	Female	5.0	4.83	NA
Room_1905	NA	Cat_9524	American Shorthair	Female	3.0	3.92	NA
Room_1905	NA	Cat_9525	Ragdoll	Male	5.0	7.15	NA
Room_1906	NA	Cat_9526	Bengal	Male	4.0	6.84	NA
Room_1906	NA	Cat_9527	Domestic Longhair	Male	6.0	5.59	NA
Room_1906	NA	Cat_9528	Ragdoll	Male	2.0	7.74	NA
Room_1906	NA	Cat_9529	Ragdoll	Female	4.0	4.5	NA
Room_1906	NA	Cat_9530	American Shorthair	Female	6.0	4.17	NA
Room_1907	compromised	Cat_9531	Ragdoll	Male	7.0	6.77	evil
Room_1907	compromised	Cat_9532	Ragdoll	Female	5.0	4.5	scared
Room_1907	compromised	Cat_9533	Domestic Longhair	Female	6.0	3.27	scared
Room_1907	compromised	Cat_9534	Bengal	Female	5.0	4.13	scared
Room_1907	compromised	Cat_9535	Bengal	Male	7.0	5.74	scared
Room_1908	NA	Cat_9536	Domestic Longhair	Male	7.0	5.13	NA
Room_1908	NA	Cat_9537	Bengal	Female	7.0	4.38	NA
Room_1908	NA	Cat_9538	Ragdoll	Female	5.0	4.42	NA
Room_1908	NA	Cat_9539	Bengal	Female	5.0	3.87	NA
Room_1908	NA	Cat_9540	Domestic Longhair	Female	3.0	4.5	NA
Room_1909	NA	Cat_9541	Bengal	Male	4.0	5.79	NA
Room_1909	NA	Cat_9542	Ragdoll	Female	5.0	3.96	NA
Room_1909	NA	Cat_9543	Domestic Longhair	Female	5.0	4.47	NA
Room_1909	NA	Cat_9544	Domestic Longhair	Male	4.0	5.2	NA
Room_1909	NA	Cat_9545	American Shorthair	Male	7.0	6.03	NA
Room_1910	compromised	Cat_9546	Bengal	Male	4.0	5.69	evil
Room_1910	compromised	Cat_9547	Ragdoll	Female	4.0	5.91	scared
Room_1910	compromised	Cat_9548	Bengal	Female	2.0	4.13	scared
Room_1910	compromised	Cat_9549	Bengal	Female	5.0	4.02	scared
Room_1910	compromised	Cat_9550	Ragdoll	Male	3.0	7.04	scared
Room_1911	NA	Cat_9551	Ragdoll	Female	4.0	5.65	NA
Room_1911	NA	Cat_9552	Ragdoll	Female	3.0	5.37	NA
Room_1911	NA	Cat_9553	Domestic Longhair	Female	5.0	4.08	NA
Room_1911	NA	Cat_9554	Ragdoll	Female	6.0	5.17	NA
Room_1911	NA	Cat_9555	Domestic Longhair	Female	4.0	4.23	NA
Room_1912	NA	Cat_9556	Ragdoll	Female	8.0	5.06	NA
Room_1912	NA	Cat_9557	Bengal	Female	5.0	4.15	NA
Room_1912	NA	Cat_9558	American Shorthair	Male	2.0	6.65	NA
Room_1912	NA	Cat_9559	Domestic Longhair	Male	3.0	5.47	NA
Room_1912	NA	Cat_9560	American Shorthair	Female	5.0	5.24	NA
Room_1913	NA	Cat_9561	Bengal	Female	5.0	4.16	NA
Room_1913	NA	Cat_9562	Bengal	Male	4.0	5.76	NA
Room_1913	NA	Cat_9563	Domestic Longhair	Female	2.0	3.36	NA
Room_1913	NA	Cat_9564	Bengal	Male	3.0	5.92	NA
Room_1913	NA	Cat_9565	Domestic Longhair	Female	3.0	3.23	NA
Room_1914	NA	Cat_9566	Ragdoll	Female	6.0	5.37	NA
Room_1914	NA	Cat_9567	American Shorthair	Female	4.0	4.1	NA
Room_1914	NA	Cat_9568	American Shorthair	Male	7.0	6.49	NA
Room_1914	NA	Cat_9569	American Shorthair	Male	6.0	4.93	NA
Room_1914	NA	Cat_9570	Domestic Longhair	Female	5.0	3.59	NA
Room_1915	valid	Cat_9571	Ragdoll	Male	7.0	5.9	happy
Room_1915	valid	Cat_9572	Bengal	Female	2.0	4.02	happy
Room_1915	valid	Cat_9573	Domestic Longhair	Female	6.0	3.88	happy
Room_1915	valid	Cat_9574	Ragdoll	Male	3.0	6.43	happy
Room_1915	valid	Cat_9575	Domestic Longhair	Female	5.0	4.24	happy
Room_1916	NA	Cat_9576	Bengal	Male	3.0	4.81	NA
